,obm_datum,location_start,survey_station_code,location_end,basin,river,date,time_start,time_end,team,site_length,site_width,area_surface,depth_mean,depth_max,covering,shading,meander,electrofisher_type,type_of_electrofishing,water_level,land_use_right,rb_fine_sediment,rb_sand,rb_gravel,rb_stone,rb_large_stone,rb_concrete,rb_clay,lu_right_bank,lu_left_bank,lbv_grasses,lbv_wood,lbv_stone,lbv_concrete,rbv_grasses,rbv_wood,rbv_stone,rbv_concrete,ws_rapid,ws_medium,ws_slow,ws_stagnant,transparency,naturalness,date_of_modification,ph,conductivity,tds,disolved_oxygen_proc,disolved_oxygen_mgl,temperature,site_width_max,lbv_bushes,rbv_bushes,altitude,water_type,etrs10,sci,bazin,bazin_code,bazin2_ccm2,geometry x,geometry y,,
74,7/30/2014 0:00,MERMEZEU 1,MU14041,NA,Maros,Mermezeu,NA,NA,NA,"Nagy András Attila, Imecs István ",70,1,70,10,50,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,667.94,river,10km10kmE547N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.26238001,46.955046,c(NaN, NaN)
75,7/30/2014 0:00,ZEBRAC 1,MU14044,NA,Maros,Zebrac,NA,NA,NA,"Nagy András Attila, Imecs István ",80,1,80,10,35,NA,NA,NA,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,672.64,river,10km10kmE547N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.22308201,46.970691,c(NaN, NaN)
76,7/31/2014 0:00,GODE 2,MU14046,NA,Maros,Gudea Mare,NA,NA,NA,"Nagy András Attila, Imecs István ",160,4,480,30,70,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,684.02,river,10km10kmE547N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.23295001,46.942179,c(NaN, NaN)
77,9/8/2014 0:00,Maros,MU14095,NA,Maros,Mures,NA,NA,NA,"Nagy András Attila, Imecs István ",100,15,300,80,200,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,616.98,river,10km10kmE547N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.21284001,46.96209,c(NaN, NaN)
80,7/30/2014 0:00,JINC,MU14042,NA,Maros,Mures,NA,NA,NA,"Nagy András Attila, Imecs István ",90,1,90,10,45,NA,NA,NA,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,640.77,affluent,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.16900701,46.966286,c(NaN, NaN)
81,9/8/2014 0:00,Holtag1,MU14098,NA,Maros,Mures,NA,NA,NA,"Nagy András Attila, Imecs István ",110,3,330,50,100,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,600.59,oxbow,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.16168001,46.96715,c(NaN, NaN)
83,7/30/2014 0:00,Maros Neagra,MU14040,NA,Maros,Mures,NA,NA,NA,"Nagy András Attila, Imecs István ",400,40,1200,60,150,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,600.83,river,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.13163001,46.96689,c(NaN, NaN)
84,7/30/2014 0:00,Neagra (Maros volgye),MU14045,NA,Maros,Mures,NA,NA,NA,"Nagy András Attila, Imecs István ",50,1,50,7,30,NA,NA,NA,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,671.99,affluent,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.15781001,46.973631,c(NaN, NaN)
85,7/27/2014 0:00,NEAGRA 1,MU14031,NA,Görgény,Neagra,NA,NA,NA,"Nagy András Attila, Imecs István ",70,11,210,40,80,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,671.99,river,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.15781501,46.973631,c(NaN, NaN)
86,8/1/2014 0:00,ILVA2,MU14059,NA,Maros,Ilva,NA,NA,NA,"Nagy András Attila, Imecs István ",200,6,600,45,160,NA,NA,NA,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,677.16,river,10km10kmE546N277,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.11763501,46.993534,c(NaN, NaN)
87,9/6/2014 0:00,RATOSNYA GAT ALATT T,MU14082,NA,Maros,Rastolita,NA,NA,NA,"Nagy András Attila, Imecs István ",150,10,450,80,200,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,623.81,river,10km10kmE545N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.02977601,46.995307,c(NaN, NaN)
88,8/2/2014 0:00,RATOSNYA1,MU14066,NA,Maros,Rastolita,NA,NA,NA,"Nagy András Attila, Imecs István ",150,7,450,60,150,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,561.33,river,10km10kmE545N276,NA,Mureş,MU,Maros,25.00187201,46.983019,c(NaN, NaN)
89,8/2/2014 0:00,Maros Szalard,MU14062,NA,Maros,Mures,NA,NA,NA,"Nagy András Attila, Imecs István ",250,15,750,75,200,NA,NA,NA,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,557.32,river,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.06798001,46.94511,c(NaN, NaN)
90,8/2/2014 0:00,JIRCA 1,MU14063,NA,Maros,Jirca,NA,NA,NA,"Nagy András Attila, Imecs István ",120,1,120,15,40,NA,NA,NA,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,589.38,river,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.07928901,46.938409,c(NaN, NaN)
91,7/31/2014 0:00,Funtinel,MU14049,NA,Maros,Obcina Ferigelor,NA,NA,NA,"Nagy András Attila, Imecs István ",70,1,70,10,25,NA,NA,NA,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,633.42,river,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.10200301,46.965161,c(NaN, NaN)
92,8/2/2014 0:00,ILVA1,MU14065,NA,Maros,Ilva,NA,NA,NA,"Nagy András Attila, Imecs István ",200,4,600,25,60,NA,NA,NA,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,611.42,river,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.12357001,46.961855,c(NaN, NaN)
93,8/2/2014 0:00,SZALARD-IZARET,MU14064,NA,Maros,Salard,NA,NA,NA,"Nagy András Attila, Imecs István ",110,5,330,50,120,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,635.72,river,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.07628201,46.92043,c(NaN, NaN)
94,9/5/2014 0:00,Nagy CibaT,MU14074,NA,Maros,Belciu,NA,NA,NA,"Nagy András Attila, Imecs István ",100,2,200,20,55,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,805.43,river,10km10kmE546N275,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.06703001,46.89043,c(NaN, NaN)
95,9/5/2014 0:00,KIS CIBA,MU14072,NA,Maros,Salard,NA,NA,NA,"Nagy András Attila, Imecs István ",100,1,100,15,35,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,731.13,affluent,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.07310701,46.905325,c(NaN, NaN)
96,9/5/2014 0:00,SZALARD3T,MU14068,NA,Maros,Salard,NA,NA,NA,"Nagy András Attila, Imecs István ",110,4,330,45,125,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,693.06,river,10km10kmE546N275,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.08495601,46.900426,c(NaN, NaN)
97,9/5/2014 0:00,SESTINA1T,MU14071,NA,Maros,Sesteni,NA,NA,NA,"Nagy András Attila, Imecs István ",100,1,100,20,45,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,764.03,river,10km10kmE546N275,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.08590201,46.890972,c(NaN, NaN)
98,9/5/2014 0:00,SZALARD 4T,MU14070,NA,Maros,Salard,NA,NA,NA,"Nagy András Attila, Imecs István ",120,5,360,40,90,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,770.46,river,10km10kmE546N275,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.11316301,46.886158,c(NaN, NaN)
99,9/5/2014 0:00,KETAG T,MU14073,NA,Maros,Salard,NA,NA,NA,"Nagy András Attila, Imecs István ",100,2,200,25,50,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,835.11,river,10km10kmE546N275,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.13300901,46.876066,c(NaN, NaN)
100,9/5/2014 0:00,MELEG AG T,MU14069,NA,Maros,Salard,NA,NA,NA,"Nagy András Attila, Imecs István ",100,2,200,25,70,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,861.72,river,10km10kmE546N275,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.14243201,46.8793,c(NaN, NaN)
101,9/5/2014 0:00,ZSIRKA 2,MU14075,NA,Maros,Jirca,NA,NA,NA,"Nagy András Attila, Imecs István ",100,2,200,15,40,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,743.01,river,10km10kmE546N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.12774101,46.921375,c(NaN, NaN)
102,7/31/2014 0:00,KIS GODE 2,MU14050,NA,Maros,Galaoaia Mica,NA,NA,NA,"Nagy András Attila, Imecs István ",100,2,200,20,50,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,783.84,river,10km10kmE547N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.22614301,46.921712,c(NaN, NaN)
103,7/31/2014 0:00,NAGY GODE 1,MU14048,NA,Maros,Gudea Mare,NA,NA,NA,"Nagy András Attila, Imecs István ",170,3,510,20,70,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,818.93,river,10km10kmE547N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.24820901,46.910521,c(NaN, NaN)
104,7/31/2014 0:00,KIS GODE 3,MU14051,NA,Maros,Galaoaia Mica,NA,NA,NA,"Nagy András Attila, Imecs István ",60,2,120,25,50,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,923.63,river,10km10kmE547N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.22484701,46.901334,c(NaN, NaN)
105,7/31/2014 0:00,Nagy Gode2,MU14052,NA,Maros,Gudea Mare,NA,NA,NA,"Nagy András Attila, Imecs István ",150,1,150,20,70,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,951.47,river,10km10kmE547N276,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.24839701,46.887351,c(NaN, NaN)
106,7/27/2014 0:00,FANCSAL FENT,MU14032,NA,Görgény,Fancel,NA,NA,NA,"Nagy András Attila, Imecs István ",150,2,300,20,60,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1132.35,river,10km10kmE547N275,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.20245401,46.82362,c(NaN, NaN)
107,7/26/2014 0:00,GORGENY 1,MU14023,NA,Görgény,Gurghiu,NA,NA,NA,"Nagy András Attila, Imecs István ",100,7,300,50,150,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,600.13,river,10km10kmE546N274,NA,Mureş,MU,Maros,25.06152701,46.756204,c(NaN, NaN)
108,7/27/2014 0:00,Fancsal4M,MU14025,NA,Görgény,Fancel,NA,NA,NA,"Nagy András Attila, Imecs István ",80,4,240,40,10,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,671.01,river,10km10kmE546N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.09043001,46.76072,c(NaN, NaN)
109,7/28/2014 0:00,FancsalM4B,MU14037,NA,Görgény,Fancel,NA,NA,NA,"Nagy András Attila, Imecs István ",80,5,240,30,80,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,671.01,river,10km10kmE546N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.09043001,46.76072,c(NaN, NaN)
110,7/28/2014 0:00,Fancsal2M,MU14035,NA,Görgény,Fancel,NA,NA,NA,"Nagy András Attila, Imecs István ",120,3,360,40,110,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,723.5,river,10km10kmE546N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.10362001,46.77005,c(NaN, NaN)
111,7/27/2014 0:00,SIROD 1,MU14026,NA,Görgény,Sirod,NA,NA,NA,"Nagy András Attila, Imecs István ",60,2,120,15,55,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,652.89,river,10km10kmE546N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.09750501,46.753088,c(NaN, NaN)
112,7/27/2014 0:00,NEAGRA 2,MU14029,NA,Görgény,Neagra,NA,NA,NA,"Nagy András Attila, Imecs István ",60,2,120,15,45,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,787.04,river,10km10kmE547N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.15459201,46.765196,c(NaN, NaN)
113,7/27/2014 0:00,Creanga Alba,MU14024,NA,Görgény,Gurghiu,NA,NA,NA,"Nagy András Attila, Imecs István ",80,4,240,30,70,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,884.05,river,10km10kmE547N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.24826101,46.768876,c(NaN, NaN)
114,7/27/2014 0:00,LAPOSNYA 1,MU14027,NA,Görgény,Lapusna,NA,NA,NA,"Nagy András Attila, Imecs István ",80,4,240,25,70,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,827.15,river,10km10kmE547N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.21956501,46.767507,c(NaN, NaN)
115,7/26/2014 0:00,Görgény2,MU14022,NA,Görgény,Gurghiu,NA,NA,NA,"Nagy András Attila, Imecs István ",50,10,150,35,130,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,799.96,river,10km10kmE547N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.19890001,46.76756,c(NaN, NaN)
116,7/27/2014 0:00,Gatei,MU14033,NA,Görgény,Gurghiu,NA,NA,NA,"Nagy András Attila, Imecs István ",30,1,30,15,35,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,817.5,affluent,10km10kmE547N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.21520501,46.769539,c(NaN, NaN)
117,7/27/2014 0:00,Görgény3,MU14028,NA,Görgény,Gurghiu,NA,NA,NA,"Nagy András Attila, Imecs István ",60,9,180,30,120,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,830.75,river,10km10kmE547N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.21367001,46.76951,c(NaN, NaN)
118,9/7/2014 0:00,Szekely3,MU14092,NA,Görgény,Secus,NA,NA,NA,"Nagy András Attila, Imecs István ",100,4,300,35,70,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,837.68,river,10km10kmE547N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.21602001,46.76432,c(NaN, NaN)
119,7/26/2014 0:00,Sebesul Mare1 (Gorgeny v),MU14021,NA,Görgény,Sebes,NA,NA,NA,"Nagy András Attila, Imecs István ",50,1,50,20,40,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,888.69,river,10km10kmE547N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.20275001,46.757188,c(NaN, NaN)
120,7/27/2014 0:00,LAPOSNYA 2,MU14030,NA,Görgény,Lapusna,NA,NA,NA,"Nagy András Attila, Imecs István ",90,2,180,15,50,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1020.58,river,10km10kmE547N275,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.25395301,46.808475,c(NaN, NaN)
121,7/28/2014 0:00,SzekelyM3,MU14036,NA,Görgény,Secus,NA,NA,NA,"Nagy András Attila, Imecs István ",80,6,240,40,80,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,947.52,river,10km10kmE547N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.23263001,46.74212,c(NaN, NaN)
122,7/27/2014 0:00,SZEKELY4,MU14034,NA,Görgény,Secus,NA,NA,NA,"Nagy András Attila, Imecs István ",70,4,210,25,60,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1085.92,river,10km10kmE547N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.24715701,46.713846,c(NaN, NaN)
123,9/7/2014 0:00,Sirod2,MU14094,NA,Görgény,Sirod,NA,NA,NA,"Nagy András Attila, Imecs István ",120,1,120,15,50,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,744.46,river,10km10kmE546N274,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.11020901,46.743364,c(NaN, NaN)
124,11/1/2014 23:00,NAGY NYARAD1T,MU14125,NA,Nyárád,Niraj,NA,NA,NA,"Nagy András Attila, Imecs István ",120,3,360,25,70,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,929.28,river,10km10kmE546N273,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.08489201,46.708307,c(NaN, NaN)
125,7/29/2014 0:00,KIS NY4 (Kis Nyarad4M),MU14038,NA,Nyárád,Nirajul Mic,NA,NA,NA,"Nagy András Attila, Imecs István ",80,2,160,20,70,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,996.12,river,10km10kmE546N273,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.10217001,46.68228,c(NaN, NaN)
126,11/1/2014 23:00,NAGY NYARAD2T,MU14124,NA,Nyárád,Niraj,NA,NA,NA,"Nagy András Attila, Imecs István ",100,4,300,30,80,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,663.37,river,10km10kmE546N273,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.02919601,46.679472,c(NaN, NaN)
127,7/29/2014 0:00,KIS NY1 (Kis NyaradM1),MU14039,NA,Nyárád,Nirajul Mic,NA,NA,NA,"Nagy András Attila, Imecs István ",90,3,270,30,100,NA,NA,NA,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,678.18,river,10km10kmE546N273,ROSCI0019: Călimani - Gurghiu,Mureş,MU,Maros,25.03790001,46.67161,c(NaN, NaN)
